amount,txn_hour,payment_mode,receiver_type,is_new_receiver,avg_amount_7d,avg_amount_30d,max_amount_7d,txn_count_1h,txn_count_24h,days_since_last_txn,night_txn_ratio,location_mismatch,is_night,is_round_amount,velocity_check,deviation_from_sender_avg,exceeds_recent_max,is_fraud
42.11,22,1,0,0,41.85,41.15,100.79,0,3,0,0.04,0,0,0,0,1.02,0,0.0
601.13,5,2,0,0,212.51,193.88,361.24,0,3,4,0.34,0,1,0,0,3.1,1,0.0
260.36,7,0,1,0,168.33,159.3,344.77,2,3,1,0.1,0,0,0,0,1.63,0,0.0
1757.54,5,1,2,0,1313.99,1233.41,1985.48,0,0,4,0.02,0,1,0,0,1.42,0,0.0
528.16,4,0,2,0,852.49,870.68,1377.43,2,4,5,0.28,0,1,0,0,0.61,0,0.0
223.58,5,2,1,0,296.54,307.52,765.49,1,3,0,0.48,0,1,0,0,0.73,0,0.0
108.44,13,0,2,0,95.44,104.38,252.19,0,2,15,0.65,0,0,0,0,1.04,0,0.0
315.78,6,2,0,1,178.63,194.98,367.85,1,2,6,0.6,0,0,0,0,1.62,0,0.0
3940.34,7,1,1,0,9842.11,10511.52,24365.87,0,2,31,0.57,0,0,0,0,0.37,0,0.0
774.36,15,2,0,0,1084.07,1040.52,1731.62,0,4,7,0.28,0,0,0,0,0.74,0,0.0
188.23,5,0,1,0,158.46,164.5,431.97,0,3,2,0.15,0,1,0,0,1.14,0,0.0
65.82,22,1,0,0,65.42,68.0,185.26,0,9,5,0.47,0,0,0,0,0.97,0,0.0
145.81,13,0,2,0,186.32,181.59,345.76,0,4,10,0.11,0,0,0,0,0.8,0,0.0
1465.96,18,1,2,0,1974.97,1921.13,3448.0,0,2,0,0.26,0,0,0,0,0.76,0,0.0
45.21,23,0,2,1,91.15,94.42,255.18,0,5,7,0.18,0,1,0,0,0.48,0,0.0
93.9,11,1,2,0,162.67,151.72,335.94,2,5,2,0.15,0,0,0,0,0.62,0,0.0
489.24,2,0,1,0,515.45,470.94,844.55,0,1,0,0.3,0,1,0,0,1.04,0,0.0
368.74,8,0,0,0,421.25,438.41,886.65,1,3,7,0.08,0,0,0,0,0.84,0,0.0
146.64,7,2,0,0,205.82,203.99,259.88,0,2,11,0.24,0,0,0,0,0.72,0,0.0
528.87,0,1,0,0,517.69,535.62,932.14,1,3,0,0.28,0,1,0,0,0.99,0,0.0
1701.72,16,2,2,0,3626.45,3583.58,6863.89,0,2,3,0.28,0,0,0,0,0.47,0,0.0
2972.12,19,2,1,0,2284.62,2106.26,6365.74,1,4,3,0.21,0,0,0,0,1.41,0,0.0
2174.04,1,2,1,0,3252.59,3175.24,9213.71,1,3,11,0.44,0,1,0,0,0.68,0,0.0
475.19,23,1,2,0,1073.81,1030.79,3090.58,1,4,2,0.2,0,1,0,0,0.46,0,0.0
319.7,22,1,1,0,487.23,461.65,1114.91,0,2,1,0.6,0,0,0,0,0.69,0,0.0
258.01,5,0,0,0,197.13,219.03,544.34,0,1,5,0.25,0,1,0,0,1.18,0,0.0
479.92,13,1,1,0,153.19,154.69,209.87,1,5,2,0.4,0,0,0,0,3.1,1,0.0
127.55,17,1,2,1,180.62,169.1,416.3,0,2,0,0.38,0,0,0,0,0.75,0,0.0
218.76,2,2,1,0,268.67,272.06,342.8,2,1,4,0.33,0,1,0,0,0.8,0,0.0
352.0,15,2,2,0,303.75,324.5,750.64,0,3,5,0.13,0,0,0,0,1.08,0,0.0
20.32,14,0,0,0,13.27,13.96,22.77,1,5,13,0.54,0,0,0,0,1.46,0,0.0
1838.26,6,2,1,0,2514.54,2732.41,6245.62,0,2,6,0.11,0,0,0,0,0.67,0,0.0
612.59,23,1,2,0,642.29,710.12,939.04,1,2,2,0.31,0,1,0,0,0.86,0,0.0
1191.79,23,1,2,0,1178.65,1298.0,1500.6,0,5,1,0.24,0,1,0,0,0.92,0,0.0
137.2,11,1,2,0,108.21,103.81,187.54,0,2,1,0.2,0,0,0,0,1.32,0,0.0
1059.79,21,0,0,0,1212.13,1271.07,2969.77,1,1,2,0.24,1,0,0,0,0.83,0,0.0
599.32,18,2,1,0,400.48,376.52,1073.78,1,2,10,0.44,0,0,0,0,1.59,0,0.0
224.39,7,0,1,0,137.35,126.38,391.67,0,1,0,0.2,0,0,0,0,1.78,0,0.0
982.11,23,2,2,0,651.15,623.36,1620.95,1,2,8,0.21,0,1,0,0,1.58,0,0.0
461.37,23,2,0,0,1480.62,1506.55,3913.13,1,6,6,0.7,0,1,0,0,0.31,0,0.0
1960.88,23,0,1,0,1181.05,1273.36,2699.84,0,2,2,0.46,0,1,0,0,1.54,0,0.0
332.65,0,0,1,0,316.33,349.35,896.43,0,4,3,0.56,0,1,0,0,0.95,0,0.0
105.66,18,0,1,0,100.45,107.06,297.48,1,6,3,0.28,0,0,0,0,0.99,0,0.0
1172.76,19,2,0,1,901.36,867.45,1186.04,1,1,1,0.02,0,0,0,0,1.35,0,0.0
5726.32,17,1,2,0,6207.72,6260.57,17161.7,0,1,10,0.24,0,0,0,0,0.91,0,0.0
323.28,5,0,2,0,400.64,407.31,929.44,0,1,0,0.17,0,1,0,0,0.79,0,0.0
710.29,18,1,0,0,174.91,171.93,433.23,0,2,0,0.27,0,0,0,0,4.13,1,0.0
106.84,6,0,0,0,50.57,53.31,100.72,0,2,14,0.18,0,0,0,0,2.0,1,0.0
713.11,7,2,1,0,1684.17,1615.13,4147.84,0,2,5,0.36,0,0,0,0,0.44,0,0.0
626.9,21,1,1,0,698.83,743.26,1192.52,0,3,1,0.56,0,0,0,0,0.84,0,0.0
725.04,18,0,0,0,503.67,491.77,732.28,0,3,11,0.34,0,0,0,0,1.47,0,0.0
287.93,15,2,1,0,202.11,201.58,319.39,0,3,7,0.13,0,0,0,0,1.43,0,0.0
639.62,16,0,2,0,807.05,870.81,2374.61,0,3,4,0.21,0,0,0,0,0.73,0,0.0
851.86,5,2,2,0,2632.89,2781.68,6655.15,0,3,1,0.11,0,1,0,0,0.31,0,0.0
1018.08,22,2,0,0,788.51,842.13,2068.47,2,3,1,0.34,0,0,0,0,1.21,0,0.0
515.86,8,1,1,0,310.69,308.25,468.73,1,7,3,0.07,0,0,0,0,1.67,1,0.0
851.03,16,0,1,0,626.31,635.24,946.22,2,0,5,0.7,0,0,0,0,1.34,0,0.0
315.36,12,2,0,0,232.94,231.79,506.94,0,8,8,0.03,0,0,0,0,1.36,0,0.0
1499.92,14,1,1,1,1288.55,1308.94,3060.51,0,4,13,0.24,0,0,0,0,1.15,0,0.0
834.82,10,2,1,1,1139.17,1223.49,2533.86,0,5,9,0.6,0,0,0,0,0.68,0,0.0
98.22,0,0,1,0,104.48,95.4,197.2,1,4,4,0.32,0,1,0,0,1.03,0,0.0
283.35,9,2,0,1,631.08,581.17,1380.63,1,1,10,0.08,0,0,0,0,0.49,0,0.0
448.58,9,0,0,0,381.53,393.66,557.5,0,1,18,0.3,0,0,0,0,1.14,0,0.0
676.17,2,1,0,0,1264.43,1388.87,3294.55,0,5,2,0.33,0,1,0,0,0.49,0,0.0
804.67,23,0,1,0,5156.25,4956.16,10423.23,0,4,4,0.07,0,1,0,0,0.16,0,0.0
37.15,19,1,0,0,34.21,31.55,64.31,2,8,4,0.26,0,0,0,0,1.18,0,0.0
36.99,14,2,2,0,66.14,72.28,178.81,1,4,0,0.15,0,0,0,0,0.51,0,0.0
3885.95,8,1,2,0,10502.45,10549.18,26902.56,0,2,15,0.31,0,0,0,0,0.37,0,1.0
195.42,22,1,1,1,237.31,243.96,375.38,0,3,0,0.21,0,0,0,0,0.8,0,0.0
99.27,18,1,0,0,64.4,61.9,157.1,0,0,2,0.37,0,0,0,0,1.6,0,0.0
2203.26,3,0,2,0,954.89,964.03,1972.08,0,4,6,0.29,0,1,0,0,2.29,1,0.0
1006.41,11,0,2,0,550.77,602.99,1275.44,1,3,1,0.17,0,0,0,0,1.67,0,0.0
1814.09,7,1,1,0,2470.46,2383.82,3116.24,0,2,8,0.06,0,0,0,0,0.76,0,0.0
324.01,10,1,1,0,693.55,659.95,1333.26,0,2,4,0.47,0,0,0,0,0.49,0,0.0
127.13,1,2,1,0,83.99,76.86,124.96,0,4,5,0.05,0,1,0,0,1.65,1,0.0
1138.08,3,1,0,0,1300.84,1399.47,1612.74,0,4,7,0.33,0,1,0,0,0.81,0,0.0
492.9,17,2,0,0,186.3,203.28,461.12,0,4,6,0.18,0,0,0,0,2.42,1,0.0
274.13,7,2,1,0,168.47,170.82,333.44,2,7,0,0.26,0,0,0,0,1.6,0,0.0
727.35,0,2,0,0,1627.99,1800.96,2600.96,1,3,5,0.28,0,1,0,0,0.4,0,0.0
248.84,3,2,0,0,416.58,435.91,873.86,0,4,4,0.13,0,1,0,0,0.57,0,0.0
271.58,10,0,1,1,243.19,234.79,479.42,0,2,0,0.54,0,0,0,0,1.16,0,0.0
196.49,23,0,0,0,187.29,176.45,413.36,1,5,9,0.22,0,1,0,0,1.11,0,0.0
671.49,15,0,0,0,514.17,492.28,912.19,1,4,8,0.57,0,0,0,0,1.36,0,0.0
189.07,6,1,2,0,70.95,72.01,118.98,0,2,0,0.29,0,0,0,0,2.63,1,0.0
288.61,16,0,2,0,503.95,518.7,1320.62,2,5,3,0.41,0,0,0,0,0.56,0,0.0
237.74,4,2,0,0,125.84,133.19,247.54,1,6,1,0.41,0,1,0,0,1.78,0,0.0
2898.8,22,2,1,0,1663.76,1725.13,3489.95,0,4,1,0.44,0,0,0,0,1.68,0,0.0
300.94,18,0,2,0,385.52,406.92,1116.97,1,4,11,0.56,0,0,0,0,0.74,0,0.0
752.95,13,2,0,0,824.38,861.51,2358.45,0,4,0,0.11,0,0,0,0,0.87,0,0.0
674.87,14,1,0,0,864.33,869.61,2585.22,1,3,5,0.13,0,0,0,0,0.78,0,0.0
273.62,7,0,2,0,764.99,761.25,1087.64,0,6,11,0.46,0,0,0,0,0.36,0,1.0
736.86,22,1,1,0,783.02,810.19,2085.13,1,3,12,0.06,0,0,0,0,0.91,0,0.0
453.5,23,1,2,0,584.08,569.58,1199.86,1,3,0,0.27,0,1,0,0,0.8,0,0.0
79.74,7,1,1,0,78.57,72.87,140.5,3,4,8,0.63,0,0,0,0,1.09,0,0.0
484.31,2,2,0,0,359.85,357.34,833.37,1,4,1,0.21,0,1,0,0,1.36,0,0.0
93.52,13,0,2,0,279.8,258.14,477.38,0,0,2,0.2,0,0,0,0,0.36,0,0.0
48.27,9,1,1,0,40.13,44.57,96.53,0,0,11,0.26,0,0,0,0,1.08,0,1.0
248.78,21,1,1,0,251.29,229.14,658.08,0,2,0,0.06,0,0,0,0,1.09,0,0.0
532.11,8,0,1,0,576.8,619.23,1556.15,0,1,4,0.07,0,0,0,0,0.86,0,0.0
282.52,18,0,0,0,131.86,136.06,383.75,1,1,1,0.06,0,0,0,0,2.08,0,0.0
198.9,5,1,0,1,115.34,109.81,191.73,1,3,1,0.06,0,1,0,0,1.81,1,0.0
1541.55,21,0,0,0,2207.34,2095.3,4628.93,0,1,5,0.63,0,0,0,0,0.74,0,0.0
137.25,10,1,0,0,198.62,187.78,326.05,0,3,1,0.52,0,0,0,0,0.73,0,0.0
5659.6,3,1,1,0,7232.6,7974.31,19574.37,0,3,0,0.35,0,1,0,0,0.71,0,0.0
649.94,22,1,1,0,618.4,670.54,1549.57,0,1,11,0.16,0,0,0,0,0.97,0,0.0
1683.55,2,2,2,1,5633.7,5957.21,8315.92,3,6,1,0.3,0,1,0,0,0.28,0,0.0
119.1,15,1,1,0,55.56,61.07,90.02,1,3,1,0.49,0,0,0,0,1.95,1,0.0
1883.52,19,2,0,1,3131.07,3379.24,7301.99,1,6,1,0.44,0,0,0,0,0.56,0,0.0
485.04,1,2,0,0,546.89,529.97,949.41,0,5,3,0.28,0,1,0,0,0.92,0,0.0
1235.72,16,0,1,0,540.02,570.79,851.95,0,0,4,0.42,0,0,0,0,2.16,1,0.0
151.74,15,0,2,0,227.21,213.85,555.67,1,6,0,0.17,0,0,0,0,0.71,0,0.0
42.43,17,2,1,0,24.43,24.64,67.42,0,5,0,0.43,0,0,0,0,1.72,0,0.0
72.22,19,1,2,1,139.32,141.21,220.24,3,3,3,0.13,0,0,0,0,0.51,0,0.0
417.96,12,0,2,0,239.73,225.86,526.27,1,2,0,0.29,0,0,0,0,1.85,0,0.0
620.96,17,1,0,0,340.34,317.36,567.11,1,2,2,0.39,0,0,0,0,1.96,1,0.0
814.99,19,1,1,0,529.19,540.5,1577.85,0,3,17,0.06,0,0,0,0,1.51,0,0.0
147.19,14,1,2,0,185.14,187.67,450.72,1,1,6,0.17,0,0,0,0,0.78,0,0.0
557.44,5,1,1,0,770.55,757.38,2231.89,1,2,7,0.26,1,1,0,0,0.74,0,0.0
231.07,14,2,0,0,244.32,237.7,562.99,0,1,0,0.11,0,0,0,0,0.97,0,0.0
4642.69,0,1,2,0,5046.11,5246.13,9824.65,1,4,12,0.17,0,1,0,0,0.88,0,0.0
3628.45,13,1,1,0,3779.46,3751.86,6511.02,0,2,0,0.56,0,0,0,0,0.97,0,0.0
576.8,1,1,2,0,2513.19,2534.44,3578.04,0,1,11,0.41,0,1,0,0,0.23,0,0.0
142.9,10,1,0,0,104.54,98.88,259.13,1,2,12,0.29,0,0,0,0,1.45,0,0.0
215.42,17,2,2,0,202.69,198.13,319.56,0,3,0,0.29,0,0,0,0,1.09,0,0.0
497.66,20,1,1,0,508.15,476.41,1066.34,0,3,3,0.41,0,0,0,0,1.04,0,0.0
174.32,10,0,1,1,220.36,214.09,569.39,0,1,0,0.39,0,0,0,0,0.81,0,0.0
262.92,1,1,1,0,701.92,655.7,1912.57,0,2,5,0.21,0,1,0,0,0.4,0,0.0
221.37,18,1,2,0,186.18,194.61,387.36,1,3,20,0.44,0,0,0,0,1.14,0,0.0
1704.39,18,2,0,0,1464.61,1406.66,2748.33,2,5,4,0.17,0,0,0,0,1.21,0,0.0
51.92,5,0,2,0,9.1,10.0,26.04,0,2,9,0.07,0,1,0,0,5.19,1,1.0
76.96,2,2,2,0,64.13,67.5,108.84,0,5,10,0.13,0,1,0,0,1.14,0,0.0
1118.55,18,1,0,0,749.93,734.59,902.3,0,4,14,0.23,0,0,0,0,1.52,1,0.0
184.36,23,0,1,0,174.16,187.15,209.46,0,3,0,0.12,1,1,0,0,0.99,0,0.0
4179.77,18,2,2,0,4732.87,4541.49,9032.05,0,3,11,0.25,0,0,0,0,0.92,0,0.0
4128.21,21,0,1,0,11264.2,10979.31,16415.79,0,1,12,0.18,0,0,0,0,0.38,0,0.0
261.11,12,0,2,0,181.74,178.46,235.55,0,4,0,0.1,0,0,0,0,1.46,1,0.0
1070.57,20,2,2,0,1953.82,1833.75,3537.28,0,3,11,0.22,1,0,0,0,0.58,0,0.0
383.03,22,1,2,0,536.52,538.43,1211.73,0,4,1,0.21,0,0,0,0,0.71,0,0.0
662.4,5,1,1,0,500.66,548.07,950.82,1,6,6,0.35,0,1,0,0,1.21,0,0.0
61.05,12,1,2,0,27.1,27.31,79.09,1,2,2,0.08,0,0,0,0,2.24,0,0.0
1385.47,11,0,1,0,7722.52,7348.36,19326.38,0,3,3,0.35,0,0,0,0,0.19,0,0.0
319.45,5,1,1,0,370.42,347.92,838.15,1,8,5,0.09,0,1,0,0,0.92,0,0.0
243.6,5,2,0,1,358.8,339.4,798.78,0,2,3,0.14,0,1,0,0,0.72,0,0.0
1097.41,16,1,0,0,1005.19,1092.39,2029.62,0,1,7,0.12,0,0,0,0,1.0,0,0.0
192.34,15,2,0,0,151.07,138.7,307.59,0,4,8,0.33,0,0,0,0,1.39,0,0.0
1010.83,17,2,0,0,2196.31,2178.34,3459.79,2,5,9,0.27,0,0,0,0,0.46,0,0.0
62.41,5,1,0,0,57.06,53.55,71.63,0,2,2,0.3,0,1,0,0,1.17,0,0.0
332.02,19,0,0,0,281.28,273.84,499.26,1,3,7,0.12,0,0,0,0,1.21,0,0.0
581.17,22,1,0,0,992.9,1003.06,1321.73,0,4,7,0.54,0,0,0,0,0.58,0,0.0
1677.25,18,0,1,0,2165.48,2137.97,4760.87,1,2,0,0.03,0,0,0,0,0.78,0,0.0
147.41,7,0,0,0,167.91,163.15,420.24,1,4,0,0.46,0,0,0,0,0.9,0,0.0
103.34,18,0,0,0,76.33,75.64,145.12,0,1,2,0.26,0,0,0,0,1.37,0,0.0
2806.55,22,2,2,0,3835.05,3584.17,5111.81,1,6,1,0.31,0,0,0,0,0.78,0,0.0
1644.89,19,0,2,0,1050.72,1118.77,1668.57,0,6,5,0.23,0,0,0,0,1.47,0,0.0
109.76,10,0,1,1,149.35,162.9,251.07,0,2,4,0.6,0,0,0,0,0.67,0,0.0
2031.09,15,1,0,0,7210.34,7014.57,20475.61,1,2,0,0.29,0,0,0,0,0.29,0,0.0
7551.54,7,0,1,0,11280.76,12354.5,30791.85,2,1,5,0.55,0,0,0,0,0.61,0,0.0
240.4,6,1,1,0,223.18,221.51,647.37,1,1,0,0.18,0,0,0,0,1.09,0,0.0
807.39,10,0,1,0,487.01,482.83,1303.14,0,2,2,0.05,0,0,0,0,1.67,0,0.0
462.7,1,0,0,0,367.05,402.85,757.42,0,4,3,0.18,0,1,0,0,1.15,0,0.0
122.75,8,0,2,0,243.91,252.03,418.29,1,4,0,0.36,0,0,0,0,0.49,0,0.0
1972.16,12,1,0,0,2318.8,2338.9,4727.46,1,4,1,0.27,0,0,0,0,0.84,0,0.0
508.8,0,0,2,0,178.43,195.37,499.45,0,1,0,0.34,0,1,0,0,2.6,1,0.0
675.17,2,2,2,0,610.45,613.27,1225.66,1,5,1,0.12,0,1,0,0,1.1,0,0.0
380.26,8,1,0,0,545.33,599.68,1323.18,0,5,9,0.1,0,0,0,0,0.63,0,0.0
1761.18,20,1,2,0,5115.03,5346.31,12745.27,0,5,3,0.34,0,0,0,0,0.33,0,0.0
83.18,6,2,0,0,149.98,141.98,236.03,0,2,5,0.13,0,0,0,0,0.59,0,0.0
323.44,8,2,1,0,204.33,200.12,434.32,0,3,0,0.19,1,0,0,0,1.62,0,0.0
485.18,5,2,2,1,1815.72,1810.45,3426.02,1,4,3,0.1,0,1,0,0,0.27,0,0.0
1307.49,7,1,0,0,2224.35,2160.3,2798.16,0,2,11,0.24,0,0,0,0,0.61,0,0.0
733.43,0,0,2,1,918.38,858.99,1805.43,0,2,0,0.11,0,1,0,0,0.85,0,0.0
221.11,19,2,1,0,62.93,62.49,129.08,0,7,8,0.36,0,0,0,0,3.54,1,0.0
830.22,5,1,0,0,1309.61,1323.85,2943.09,0,1,1,0.55,0,1,0,0,0.63,0,0.0
89.4,22,0,1,1,88.47,91.67,256.36,1,3,0,0.21,0,0,0,0,0.98,0,0.0
817.02,4,1,0,0,688.49,669.33,2005.71,2,1,11,0.09,0,1,0,0,1.22,0,0.0
5630.62,18,0,1,0,12623.4,13358.89,23345.35,0,4,2,0.16,0,0,0,0,0.42,0,0.0
774.38,20,2,1,0,1038.56,1114.49,2962.24,1,5,6,0.27,0,0,0,0,0.69,0,0.0
5190.56,10,1,2,0,8959.36,9714.18,11912.75,1,2,8,0.6,0,0,0,0,0.53,0,0.0
480.92,14,1,1,0,1134.95,1226.28,2825.16,0,8,1,0.28,0,0,0,0,0.39,0,0.0
485.05,1,2,2,0,866.71,897.45,1573.88,1,3,4,0.36,0,1,0,0,0.54,0,0.0
363.57,5,1,1,0,680.45,643.07,995.4,0,6,7,0.06,0,1,0,0,0.57,0,0.0
618.11,12,1,1,0,1204.3,1096.6,3375.56,1,2,0,0.12,0,0,0,0,0.56,0,0.0
111.69,20,1,1,0,138.57,141.47,360.14,1,5,1,0.54,0,0,0,0,0.79,0,0.0
2135.06,2,0,1,1,3654.43,3894.11,10659.11,2,0,3,0.65,1,1,0,0,0.55,0,1.0
46.47,23,0,2,0,54.35,53.54,112.48,2,0,7,0.39,0,1,0,0,0.87,0,0.0
1226.65,23,0,2,0,1726.38,1843.8,3600.19,1,4,29,0.23,0,1,0,0,0.67,0,0.0
537.6,17,0,0,0,719.89,744.21,1309.92,1,3,3,0.3,0,0,0,1,0.72,0,0.0
233.51,6,0,2,0,130.28,140.68,261.62,0,6,0,0.12,0,0,0,0,1.66,0,0.0
572.84,21,1,1,1,1275.99,1327.91,2776.57,1,4,18,0.41,0,0,0,0,0.43,0,0.0
222.17,8,0,0,1,725.62,685.43,1579.2,1,4,1,0.47,0,0,0,0,0.32,0,0.0
812.13,20,2,0,0,700.87,741.87,1709.71,1,5,6,0.41,0,0,0,0,1.09,0,0.0
582.67,0,2,0,1,745.67,700.25,1033.99,0,1,1,0.11,0,1,0,0,0.83,0,0.0
1001.55,1,2,0,0,486.46,460.57,1239.41,1,4,8,0.51,0,1,0,0,2.17,0,0.0
99.33,8,0,1,0,37.05,37.66,88.99,0,4,0,0.07,0,0,0,0,2.64,1,0.0
149.42,6,0,1,1,129.77,136.84,228.24,2,3,4,0.3,0,0,0,0,1.09,0,0.0
700.68,2,0,2,0,619.47,593.61,1774.09,0,0,13,0.43,0,1,0,0,1.18,0,0.0
1395.54,10,0,2,0,779.44,842.5,1139.74,2,2,3,0.18,0,0,0,0,1.66,1,0.0
273.62,10,2,0,0,123.53,135.05,211.75,0,1,1,0.1,0,0,0,0,2.03,1,0.0
348.52,11,2,0,1,339.01,345.1,687.11,0,4,2,0.43,0,0,0,0,1.01,0,0.0
3502.14,6,2,2,0,2983.66,3247.49,7906.42,0,2,11,0.42,0,0,0,0,1.08,0,0.0
218.76,16,0,0,1,181.68,201.86,237.88,0,2,14,0.83,0,0,0,0,1.08,0,0.0
266.07,17,2,2,0,372.63,360.87,556.94,0,5,0,0.14,0,0,0,0,0.74,0,1.0
620.47,7,2,0,0,336.16,340.5,971.5,0,3,13,0.11,0,0,0,0,1.82,0,0.0
719.67,8,2,1,1,406.96,402.51,1172.95,0,3,0,0.13,0,0,0,0,1.79,0,0.0
420.95,10,2,1,0,323.7,351.15,516.33,0,0,3,0.43,0,0,0,0,1.2,0,0.0
794.25,5,1,1,0,446.31,431.52,1039.21,0,6,0,0.35,0,1,0,0,1.84,0,0.0
503.61,2,0,2,0,967.1,1011.14,2048.88,1,3,6,0.32,0,1,0,0,0.5,0,0.0
315.87,5,0,0,0,201.48,215.9,599.97,0,0,0,0.27,0,1,0,0,1.46,0,0.0
147.15,1,1,1,1,325.77,297.7,793.72,1,4,7,0.22,0,1,0,0,0.49,0,0.0
204.37,22,1,0,0,259.47,241.6,376.57,1,1,8,0.42,0,0,0,0,0.85,0,0.0
164.13,19,0,1,0,123.57,132.2,236.93,0,5,2,0.2,0,0,0,0,1.24,0,0.0
1957.64,9,1,0,0,1589.13,1682.74,2381.28,2,2,9,0.55,0,0,0,0,1.16,0,0.0
87.83,11,2,0,0,37.57,41.13,81.27,2,1,7,0.51,0,0,0,0,2.14,1,0.0
62.88,8,0,1,0,248.36,226.18,593.17,0,1,5,0.15,0,0,0,0,0.28,0,0.0
330.12,4,0,1,0,1343.04,1291.83,2876.59,0,1,3,0.25,0,1,0,0,0.26,0,0.0
161.33,21,0,1,0,168.34,167.14,423.74,0,2,5,0.24,0,0,0,0,0.97,0,0.0
602.23,4,2,2,0,483.14,487.36,1067.71,0,3,19,0.19,0,1,0,0,1.24,0,0.0
387.54,2,2,2,0,1771.25,1658.78,3083.98,0,2,5,0.23,0,1,0,0,0.23,0,0.0
134.35,9,0,2,0,152.41,166.8,192.07,0,2,8,0.04,0,0,0,0,0.81,0,0.0
1242.57,6,0,2,0,3102.0,2917.71,9151.34,0,5,2,0.58,0,0,0,0,0.43,0,0.0
63.5,21,2,0,0,61.92,62.55,149.01,1,2,11,0.35,0,0,0,0,1.02,0,0.0
1565.87,4,2,1,0,1448.38,1441.0,3412.93,0,4,2,0.51,0,1,0,0,1.09,0,0.0
139.56,1,0,0,1,75.36,82.11,120.61,0,4,5,0.4,0,1,0,0,1.7,1,0.0
871.61,10,2,0,0,929.86,881.11,2244.51,0,2,26,0.18,0,0,0,0,0.99,0,0.0
389.68,2,0,2,0,279.04,290.48,631.74,0,1,2,0.03,0,1,0,0,1.34,0,0.0
231.56,17,2,1,0,240.47,235.75,563.07,0,5,6,0.12,0,0,0,0,0.98,0,0.0
55.37,2,0,2,0,108.75,111.31,228.09,0,3,2,0.07,0,1,0,0,0.5,0,0.0
349.5,13,0,0,0,498.37,459.57,831.24,1,1,2,0.37,0,0,0,0,0.76,0,0.0
22.14,17,2,2,0,37.57,40.74,54.92,0,1,9,0.46,0,0,0,0,0.54,0,0.0
345.76,12,0,1,0,556.02,548.59,1404.17,3,5,7,0.06,0,0,0,0,0.63,0,0.0
431.41,23,1,2,0,403.85,423.65,996.63,0,3,8,0.22,0,1,0,0,1.02,0,0.0
727.97,2,0,1,0,1323.47,1245.27,2524.02,0,2,6,0.4,0,1,0,0,0.58,0,0.0
767.81,22,1,1,1,681.72,666.69,1167.24,0,2,14,0.08,0,0,0,0,1.15,0,0.0
964.14,11,0,1,0,952.56,989.83,1956.17,1,3,5,0.37,0,0,0,0,0.97,0,0.0
29.69,4,1,1,0,16.12,14.82,24.77,0,4,13,0.26,0,1,0,0,2.0,1,0.0
1013.52,5,0,2,0,1414.6,1352.22,4133.1,0,1,4,0.26,0,1,0,0,0.75,0,0.0
3061.67,2,1,0,1,2857.68,2748.54,8058.61,2,4,3,0.29,0,1,0,0,1.11,0,1.0
670.41,21,1,2,0,465.25,489.73,1143.91,1,2,0,0.25,0,0,0,0,1.37,0,1.0
198.5,4,2,2,0,228.43,240.06,554.97,1,3,2,0.23,0,1,0,0,0.83,0,0.0
297.31,2,1,1,0,446.42,405.84,1268.67,1,1,16,0.36,0,1,0,0,0.73,0,0.0
78.99,0,2,2,1,92.4,92.69,229.42,0,4,1,0.36,0,1,0,0,0.85,0,0.0
169.08,14,0,2,1,238.34,220.64,493.01,1,0,1,0.46,0,0,0,0,0.77,0,0.0
416.28,7,0,1,0,332.95,355.87,581.28,2,5,5,0.09,0,0,0,0,1.17,0,0.0
459.43,23,0,0,0,617.55,659.46,1823.38,1,1,6,0.51,0,1,0,0,0.7,0,0.0
18.01,0,0,0,1,17.31,15.91,39.67,1,3,5,0.28,0,1,0,0,1.13,0,0.0
977.53,10,0,2,0,776.71,852.45,1836.62,0,3,7,0.19,0,0,0,0,1.15,0,0.0
40.82,19,2,1,0,15.65,16.69,19.44,1,1,1,0.13,0,0,0,0,2.45,1,0.0
2496.95,11,0,2,1,2545.73,2418.62,5150.66,0,1,8,0.13,0,0,0,0,1.03,0,0.0
609.6,23,2,2,0,1225.6,1231.57,2811.0,1,1,0,0.23,0,1,0,0,0.49,0,0.0
369.13,13,0,1,0,215.73,236.68,454.91,1,6,2,0.23,0,0,0,0,1.56,0,0.0
1543.56,14,2,0,0,2254.79,2313.22,5109.01,0,3,2,0.52,0,0,0,0,0.67,0,0.0
205.48,1,1,1,0,324.92,323.53,887.61,0,2,10,0.27,0,1,0,0,0.64,0,0.0
1741.52,6,2,2,0,3173.48,3310.41,7241.83,0,3,17,0.11,0,0,0,0,0.53,0,0.0
322.58,23,2,2,0,236.96,224.76,360.15,1,4,6,0.34,0,1,0,0,1.44,0,0.0
2278.09,3,1,2,1,7386.03,7554.29,16269.55,0,5,0,0.1,0,1,0,0,0.3,0,0.0
601.9,17,2,0,0,541.01,498.79,790.3,0,2,9,0.19,0,0,0,0,1.21,0,0.0
168.13,17,1,1,0,511.53,550.1,1258.43,3,1,0,0.53,0,0,0,0,0.31,0,0.0
258.69,10,2,0,0,519.93,545.68,1349.14,0,2,7,0.18,0,0,0,0,0.47,0,0.0
1844.43,22,0,2,0,3365.03,3093.16,7682.36,0,4,2,0.22,0,0,0,0,0.6,0,0.0
1601.56,6,0,2,0,1345.58,1323.67,3782.77,0,3,2,0.31,0,0,0,0,1.21,0,0.0
